"species_a","species_b","sp_comb","rank","taxa_name","index","distance"
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q0",0.443215992729169
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.172726705562853
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.664112909760012
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.489412206932119
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.415233971808573
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.383842651236119
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q0",0.686908557164734
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q0",0.534338279113765
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q0",0.352000297911018
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q0",0.377415732260501
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.539537104883832
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.600517204844261
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.389140679744602
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.652649802883427
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.427386702165686
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q0",0.415568270530678
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q0",0.623635876391231
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q0",0.39093330454684
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.516720199208052
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.443411436596226
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.647732727551792
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.384562862685245
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.718812182692559
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q0",0.397199834807428
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q0",0.474880893421186
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.207910376663335
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.530200315622758
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.343838303823755
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.402213921273353
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.357972468936464
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q0",0.375007877092222
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.228667878132867
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.621181075016169
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.199919844469141
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.381394856196686
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.352911983658464
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q0",0.250397632491978
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.725643098144042
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.611523051946426
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.547951001561583
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.518220379094392
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q0",0.715908074447499
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.42922686737551
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.418958343855857
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.296815634652636
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q0",0.363555516454894
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.186413437721322
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.50228565422362
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q0",0.299402074173325
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.444655530617941
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q0",0.469364497425197
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Phylum","Verrucomicrobia","phylo_q1",0.202993072661652
"Diplodus_puntazzo","Boops_boops","Boops_boops__Diplodus_puntazzo","Phylum","Verrucomicrobia","phylo_q1",0.276595739302366
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q1",0.0281725701116751
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q1",0.129247909313127
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q1",0.107387737653214
"Oblada_melanura","Boops_boops","Boops_boops__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.0771590090160172
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.0517881904736299
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.921354580420194
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.218632687231676
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.0260516446386532
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.169237371887029
"Diplodus_puntazzo","Diplodus_annularis","Diplodus_annularis__Diplodus_puntazzo","Phylum","Verrucomicrobia","phylo_q1",0.383464552107587
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q1",0.183005948215568
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q1",0.241624721190534
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q1",0.211130909630982
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.205646245039841
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.171773290009648
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.865179867571673
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.219844713840445
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.178852138436676
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.205945996045548
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q1",0.279146084648396
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q1",0.23472953554646
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q1",0.220067861088527
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.198612434240845
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.236407807910554
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.639402118413646
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.162085563717145
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.274380011724101
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.174707620289679
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q1",0.113888170335073
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q1",0.109963309914344
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.0708274612473658
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.0377874746755875
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.865675921230145
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.207101590431123
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.00340393538811745
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.171473740788545
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q1",0.0606440490579092
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.0778925771829881
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.0660484860885251
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.770027910402916
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.125713687005113
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.118022386981146
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.0973638385142543
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q1",0.0497228353675241
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.0384485388594469
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.909974244048009
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.144906626787129
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.104282222967002
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.0973473555715341
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q1",0.0313102464993738
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.919463107952476
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.150254848824811
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.0685321472633733
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.108010450727223
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q1",0.917828781760617
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.159150362518919
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.0333378289459627
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.111145003670806
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q1",0.575103310456104
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.875963634173568
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.674923194785891
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q1",0.199875892220423
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.137687442357393
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q1",0.163020297534651
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Phylum","Verrucomicrobia","phylo_q2",0.111443375387018
"Diplodus_puntazzo","Boops_boops","Boops_boops__Diplodus_puntazzo","Phylum","Verrucomicrobia","phylo_q2",0.160534312755794
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q2",0.00757708615956965
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q2",0.0289672021913052
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q2",0.0290604338833809
"Oblada_melanura","Boops_boops","Boops_boops__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q2",0.0214860943345851
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q2",0.0114311949291654
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q2",0.904481668392248
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q2",0.068030639842938
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q2",0.0062106106564408
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q2",0.0412369529204408
"Diplodus_puntazzo","Diplodus_annularis","Diplodus_annularis__Diplodus_puntazzo","Phylum","Verrucomicrobia","phylo_q2",0.183722654559406
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q2",0.0977213759439235
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q2",0.102264110317638
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q2",0.109377646038696
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q2",0.105337652673995
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q2",0.0973266757290892
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q2",0.841927935205693
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q2",0.0673709151857886
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q2",0.0982145826904495
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q2",0.0819208701143781
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Phylum","Verrucomicrobia","phylo_q2",0.148138868099822
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q2",0.128169172402564
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q2",0.132157846475054
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q2",0.126782686124314
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Phylum","Verrucomicrobia","phylo_q2",0.134676088300863
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Phylum","Verrucomicrobia","phylo_q2",0.57519923536917
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Phylum","Verrucomicrobia","phylo_q2",0.0813719674111719
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Phylum","Verrucomicrobia","phylo_q2",0.148035266763705
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Phylum","Verrucomicrobia","phylo_q2",0.0906779570527112
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Phylum","Verrucomicrobia","phylo_q2",0.0189297057804119
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Phylum","Verrucomicrobia","phylo_q2",0.0205152668888877
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Phylum","Verrucomicrobia","phylo_q2",0.0134743514418725
